instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathershit,temp_bin
8478,2011-12-24,winter,2011,Dec,21,0,6,no,1,10.66,12.879999999999999,0.56,0.1642,4,15,19,1,Cold
8479,2011-12-24,winter,2011,Dec,22,0,6,no,1,9.84,14.395,0.52,0.0,8,12,20,1,Very Cold
8480,2011-12-24,winter,2011,Dec,23,0,6,no,1,9.84,12.879999999999999,0.56,0.0,1,16,17,1,Very Cold
8481,2011-12-25,winter,2011,Dec,0,0,0,no,1,9.84,11.365,0.6,0.194,2,4,6,1,Very Cold
8482,2011-12-25,winter,2011,Dec,1,0,0,no,1,9.02,11.365,0.69,0.1343,2,2,4,1,Very Cold
8483,2011-12-25,winter,2011,Dec,2,0,0,no,1,9.02,12.879999999999999,0.75,0.0896,0,2,2,1,Very Cold
8484,2011-12-25,winter,2011,Dec,3,0,0,no,1,9.02,13.635,0.72,0.0,1,3,4,1,Very Cold
8485,2011-12-25,winter,2011,Dec,5,0,0,no,1,8.200000000000001,11.365,0.75,0.1045,0,1,1,1,Very Cold
8486,2011-12-25,winter,2011,Dec,6,0,0,no,1,8.200000000000001,11.365,0.75,0.1045,0,1,1,1,Very Cold
8487,2011-12-25,winter,2011,Dec,7,0,0,no,1,9.02,12.120000000000001,0.8,0.1045,0,4,4,1,Very Cold
8488,2011-12-25,winter,2011,Dec,8,0,0,no,1,8.200000000000001,10.605,0.8,0.1642,1,4,5,1,Very Cold
8489,2011-12-25,winter,2011,Dec,9,0,0,no,1,9.84,12.120000000000001,0.87,0.1642,3,20,23,1,Very Cold
8490,2011-12-25,winter,2011,Dec,10,0,0,no,1,10.66,12.120000000000001,0.81,0.2537,31,12,43,1,Cold
8491,2011-12-25,winter,2011,Dec,11,0,0,no,1,12.299999999999999,15.15,0.7,0.1642,43,42,85,1,Cold
8492,2011-12-25,winter,2011,Dec,12,0,0,no,1,12.299999999999999,13.635,0.75,0.2985,25,41,66,1,Cold
8493,2011-12-25,winter,2011,Dec,13,0,0,no,1,13.120000000000001,15.15,0.7,0.2537,40,39,79,1,Cold
8494,2011-12-25,winter,2011,Dec,14,0,0,no,1,13.940000000000001,15.909999999999998,0.61,0.2537,41,45,86,1,Cold
8495,2011-12-25,winter,2011,Dec,15,0,0,no,1,13.940000000000001,16.665,0.61,0.194,43,48,91,1,Cold
8496,2011-12-25,winter,2011,Dec,16,0,0,no,1,14.76,18.18,0.57,0.1045,35,51,86,1,Cold
8497,2011-12-25,winter,2011,Dec,17,0,0,no,1,13.940000000000001,16.665,0.61,0.1343,11,33,44,1,Cold
8498,2011-12-25,winter,2011,Dec,18,0,0,no,1,13.120000000000001,15.909999999999998,0.7,0.194,7,23,30,1,Cold
8499,2011-12-25,winter,2011,Dec,19,0,0,no,1,13.120000000000001,16.665,0.57,0.1343,2,14,16,1,Cold
8500,2011-12-25,winter,2011,Dec,20,0,0,no,1,13.120000000000001,16.665,0.49,0.0896,8,18,26,1,Cold
8501,2011-12-25,winter,2011,Dec,21,0,0,no,1,12.299999999999999,15.15,0.56,0.1343,4,15,19,1,Cold
8502,2011-12-25,winter,2011,Dec,22,0,0,no,1,11.48,13.635,0.61,0.1642,2,15,17,1,Cold
8503,2011-12-25,winter,2011,Dec,23,0,0,no,1,10.66,13.635,0.65,0.1343,2,14,16,1,Cold
8504,2011-12-26,winter,2011,Dec,0,1,1,no,1,9.02,11.365,0.75,0.1642,5,6,11,1,Very Cold
8505,2011-12-26,winter,2011,Dec,1,1,1,no,1,11.48,13.635,0.56,0.194,3,7,10,1,Cold
8506,2011-12-26,winter,2011,Dec,2,1,1,no,1,13.940000000000001,15.909999999999998,0.46,0.2239,2,5,7,1,Cold
8507,2011-12-26,winter,2011,Dec,4,1,1,no,1,13.940000000000001,15.15,0.46,0.2985,0,2,2,1,Cold
8508,2011-12-26,winter,2011,Dec,5,1,1,no,1,13.940000000000001,15.15,0.42,0.3881,0,4,4,1,Cold
8509,2011-12-26,winter,2011,Dec,6,1,1,no,1,13.120000000000001,15.15,0.45,0.2836,0,4,4,1,Cold
8510,2011-12-26,winter,2011,Dec,7,1,1,no,1,13.120000000000001,15.909999999999998,0.45,0.194,2,17,19,1,Cold
8511,2011-12-26,winter,2011,Dec,8,1,1,no,1,13.120000000000001,16.665,0.45,0.1343,5,13,18,1,Cold
8512,2011-12-26,winter,2011,Dec,9,1,1,no,1,13.940000000000001,15.15,0.46,0.2985,24,38,62,1,Cold
8513,2011-12-26,winter,2011,Dec,10,1,1,no,1,13.940000000000001,14.395,0.42,0.5224,31,39,70,1,Cold
8514,2011-12-26,winter,2011,Dec,11,1,1,no,1,13.940000000000001,14.395,0.46,0.5821,40,51,91,1,Cold
8515,2011-12-26,winter,2011,Dec,12,1,1,no,1,14.76,15.909999999999998,0.43,0.4627,34,66,100,1,Cold
8516,2011-12-26,winter,2011,Dec,13,1,1,no,1,15.58,19.695,0.4,0.2985,57,83,140,1,Cold
8517,2011-12-26,winter,2011,Dec,14,1,1,no,1,15.58,19.695,0.4,0.3284,73,80,153,1,Cold
8518,2011-12-26,winter,2011,Dec,15,1,1,no,1,15.58,19.695,0.4,0.2537,26,105,131,1,Cold
8519,2011-12-26,winter,2011,Dec,16,1,1,no,1,14.76,16.665,0.43,0.2836,28,69,97,1,Cold
8520,2011-12-26,winter,2011,Dec,17,1,1,no,1,13.940000000000001,15.909999999999998,0.46,0.2239,30,67,97,1,Cold
8521,2011-12-26,winter,2011,Dec,18,1,1,no,1,13.120000000000001,16.665,0.49,0.0896,21,54,75,1,Cold
8522,2011-12-26,winter,2011,Dec,19,1,1,no,1,12.299999999999999,15.909999999999998,0.65,0.0896,16,49,65,1,Cold
8523,2011-12-26,winter,2011,Dec,20,1,1,no,1,12.299999999999999,15.909999999999998,0.56,0.0896,14,42,56,1,Cold
8524,2011-12-26,winter,2011,Dec,21,1,1,no,1,10.66,15.15,0.7,0.0,10,39,49,1,Cold
8525,2011-12-26,winter,2011,Dec,22,1,1,no,1,10.66,15.15,0.7,0.0,5,22,27,1,Cold
8526,2011-12-26,winter,2011,Dec,23,1,1,no,1,10.66,13.635,0.7,0.1045,4,25,29,1,Cold
8527,2011-12-27,winter,2011,Dec,0,0,2,yes,1,10.66,12.879999999999999,0.7,0.1642,3,9,12,1,Cold
8528,2011-12-27,winter,2011,Dec,1,0,2,yes,1,10.66,13.635,0.7,0.1343,0,6,6,1,Cold
8529,2011-12-27,winter,2011,Dec,2,0,2,yes,1,10.66,13.635,0.7,0.1343,2,2,4,1,Cold
8530,2011-12-27,winter,2011,Dec,3,0,2,yes,2,12.299999999999999,14.395,0.61,0.2239,0,3,3,2,Cold
8531,2011-12-27,winter,2011,Dec,4,0,2,yes,2,12.299999999999999,14.395,0.65,0.2239,0,3,3,2,Cold
8532,2011-12-27,winter,2011,Dec,5,0,2,yes,2,12.299999999999999,13.635,0.64,0.2836,0,8,8,2,Cold
8533,2011-12-27,winter,2011,Dec,6,0,2,yes,2,12.299999999999999,13.635,0.61,0.2985,0,35,35,2,Cold
8534,2011-12-27,winter,2011,Dec,7,0,2,yes,2,12.299999999999999,14.395,0.65,0.2836,1,79,80,2,Cold
8535,2011-12-27,winter,2011,Dec,8,0,2,yes,2,12.299999999999999,15.15,0.65,0.1642,9,155,164,2,Cold
8536,2011-12-27,winter,2011,Dec,9,0,2,yes,3,13.120000000000001,16.665,0.66,0.1045,19,85,104,3,Cold
8537,2011-12-27,winter,2011,Dec,10,0,2,yes,2,13.120000000000001,16.665,0.66,0.0896,13,47,60,2,Cold
8538,2011-12-27,winter,2011,Dec,11,0,2,yes,3,13.120000000000001,16.665,0.66,0.1045,6,24,30,3,Cold
8539,2011-12-27,winter,2011,Dec,12,0,2,yes,3,12.299999999999999,15.909999999999998,0.81,0.0896,8,16,24,3,Cold
8540,2011-12-27,winter,2011,Dec,13,0,2,yes,3,12.299999999999999,15.15,0.87,0.1343,1,19,20,3,Cold
8541,2011-12-27,winter,2011,Dec,14,0,2,yes,3,17.22,21.21,0.82,0.3881,0,14,14,3,Cold
8542,2011-12-27,winter,2011,Dec,15,0,2,yes,3,17.22,21.21,0.82,0.3881,2,17,19,3,Cold
8543,2011-12-27,winter,2011,Dec,16,0,2,yes,3,18.04,21.97,0.88,0.3284,2,44,46,3,Cold
8544,2011-12-27,winter,2011,Dec,17,0,2,yes,3,16.400000000000002,20.455000000000002,0.87,0.1343,6,109,115,3,Cold
8545,2011-12-27,winter,2011,Dec,18,0,2,yes,1,15.58,19.695,0.87,0.2836,9,126,135,1,Cold
8546,2011-12-27,winter,2011,Dec,19,0,2,yes,1,13.940000000000001,16.665,0.87,0.1642,3,87,90,1,Cold
8547,2011-12-27,winter,2011,Dec,20,0,2,yes,1,13.120000000000001,16.665,0.93,0.0896,3,66,69,1,Cold
8548,2011-12-27,winter,2011,Dec,21,0,2,yes,1,13.120000000000001,16.665,0.87,0.0896,11,52,63,1,Cold
8549,2011-12-27,winter,2011,Dec,22,0,2,yes,1,13.120000000000001,16.665,0.87,0.0896,3,29,32,1,Cold
8550,2011-12-27,winter,2011,Dec,23,0,2,yes,1,12.299999999999999,15.15,0.93,0.1343,2,24,26,1,Cold
8551,2011-12-28,winter,2011,Dec,0,0,3,yes,1,13.120000000000001,15.909999999999998,0.87,0.1642,0,10,10,1,Cold
8552,2011-12-28,winter,2011,Dec,1,0,3,yes,1,13.120000000000001,15.909999999999998,0.76,0.1642,0,12,12,1,Cold
8553,2011-12-28,winter,2011,Dec,2,0,3,yes,1,13.120000000000001,15.15,0.61,0.2537,0,7,7,1,Cold
8554,2011-12-28,winter,2011,Dec,3,0,3,yes,1,13.120000000000001,15.15,0.61,0.2537,0,4,4,1,Cold
8555,2011-12-28,winter,2011,Dec,5,0,3,yes,1,13.120000000000001,14.395,0.57,0.3582,0,9,9,1,Cold
8556,2011-12-28,winter,2011,Dec,6,0,3,yes,1,13.120000000000001,15.15,0.57,0.2537,1,42,43,1,Cold
8557,2011-12-28,winter,2011,Dec,7,0,3,yes,1,13.120000000000001,15.15,0.57,0.2537,4,106,110,1,Cold
8558,2011-12-28,winter,2011,Dec,8,0,3,yes,1,13.120000000000001,14.395,0.57,0.3582,11,206,217,1,Cold
8559,2011-12-28,winter,2011,Dec,9,0,3,yes,1,13.120000000000001,15.15,0.57,0.3284,18,171,189,1,Cold
8560,2011-12-28,winter,2011,Dec,10,0,3,yes,1,13.940000000000001,15.909999999999998,0.57,0.2239,12,84,96,1,Cold
8561,2011-12-28,winter,2011,Dec,11,0,3,yes,1,14.76,16.665,0.46,0.3582,18,93,111,1,Cold
8562,2011-12-28,winter,2011,Dec,12,0,3,yes,1,13.940000000000001,14.395,0.46,0.5522,32,108,140,1,Cold
8563,2011-12-28,winter,2011,Dec,13,0,3,yes,1,13.940000000000001,14.395,0.39,0.4627,24,135,159,1,Cold
8564,2011-12-28,winter,2011,Dec,14,0,3,yes,1,13.120000000000001,14.395,0.39,0.3881,24,96,120,1,Cold
8565,2011-12-28,winter,2011,Dec,15,0,3,yes,1,13.120000000000001,14.395,0.36,0.4179,16,101,117,1,Cold
8566,2011-12-28,winter,2011,Dec,16,0,3,yes,1,12.299999999999999,13.635,0.36,0.4179,23,144,167,1,Cold
8567,2011-12-28,winter,2011,Dec,17,0,3,yes,1,11.48,13.635,0.38,0.2537,25,225,250,1,Cold
8568,2011-12-28,winter,2011,Dec,18,0,3,yes,1,10.66,11.365,0.38,0.3284,10,159,169,1,Cold
8569,2011-12-28,winter,2011,Dec,19,0,3,yes,1,9.84,11.365,0.41,0.2537,16,135,151,1,Very Cold
8570,2011-12-28,winter,2011,Dec,20,0,3,yes,1,9.84,11.365,0.41,0.2239,9,70,79,1,Very Cold
8571,2011-12-28,winter,2011,Dec,21,0,3,yes,1,9.02,11.365,0.44,0.1343,7,63,70,1,Very Cold
8572,2011-12-28,winter,2011,Dec,22,0,3,yes,1,9.02,12.120000000000001,0.44,0.1045,2,31,33,1,Very Cold
8573,2011-12-28,winter,2011,Dec,23,0,3,yes,1,9.02,10.605,0.44,0.2537,3,36,39,1,Very Cold
8574,2011-12-29,winter,2011,Dec,0,0,4,yes,2,9.02,11.365,0.47,0.194,4,24,28,2,Very Cold
8575,2011-12-29,winter,2011,Dec,1,0,4,yes,1,9.02,10.605,0.47,0.2239,0,15,15,1,Very Cold
8576,2011-12-29,winter,2011,Dec,2,0,4,yes,1,8.200000000000001,11.365,0.51,0.1045,0,3,3,1,Very Cold
8577,2011-12-29,winter,2011,Dec,3,0,4,yes,1,8.200000000000001,9.85,0.55,0.194,0,2,2,1,Very Cold
8578,2011-12-29,winter,2011,Dec,4,0,4,yes,1,8.200000000000001,10.605,0.55,0.1642,1,2,3,1,Very Cold
8579,2011-12-29,winter,2011,Dec,5,0,4,yes,1,8.200000000000001,11.365,0.55,0.1045,0,10,10,1,Very Cold
8580,2011-12-29,winter,2011,Dec,6,0,4,yes,1,8.200000000000001,12.879999999999999,0.59,0.0,2,39,41,1,Very Cold
8581,2011-12-29,winter,2011,Dec,7,0,4,yes,1,7.38,10.605,0.64,0.0896,2,104,106,1,Very Cold
8582,2011-12-29,winter,2011,Dec,8,0,4,yes,2,8.200000000000001,12.879999999999999,0.64,0.0,3,207,210,2,Very Cold
8583,2011-12-29,winter,2011,Dec,9,0,4,yes,2,8.200000000000001,10.605,0.64,0.1343,15,155,170,2,Very Cold
8584,2011-12-29,winter,2011,Dec,10,0,4,yes,2,9.02,11.365,0.64,0.1642,13,97,110,2,Very Cold
8585,2011-12-29,winter,2011,Dec,11,0,4,yes,2,9.84,12.879999999999999,0.6,0.0896,23,99,122,2,Very Cold
8586,2011-12-29,winter,2011,Dec,12,0,4,yes,2,10.66,13.635,0.56,0.1045,12,118,130,2,Cold
8587,2011-12-29,winter,2011,Dec,13,0,4,yes,2,11.48,14.395,0.52,0.1045,36,95,131,2,Cold
8588,2011-12-29,winter,2011,Dec,14,0,4,yes,2,12.299999999999999,16.665,0.52,0.0,30,112,142,2,Cold
8589,2011-12-29,winter,2011,Dec,15,0,4,yes,2,12.299999999999999,15.909999999999998,0.52,0.0896,27,150,177,2,Cold
8590,2011-12-29,winter,2011,Dec,16,0,4,yes,1,12.299999999999999,15.15,0.52,0.1642,22,155,177,1,Cold
8591,2011-12-29,winter,2011,Dec,17,0,4,yes,1,12.299999999999999,15.15,0.61,0.1642,14,226,240,1,Cold
8592,2011-12-29,winter,2011,Dec,18,0,4,yes,1,12.299999999999999,15.15,0.56,0.1343,15,192,207,1,Cold
8593,2011-12-29,winter,2011,Dec,19,0,4,yes,1,12.299999999999999,15.909999999999998,0.56,0.1045,11,124,135,1,Cold
8594,2011-12-29,winter,2011,Dec,20,0,4,yes,1,11.48,14.395,0.65,0.1045,8,88,96,1,Cold
8595,2011-12-29,winter,2011,Dec,21,0,4,yes,2,11.48,14.395,0.61,0.1343,8,60,68,2,Cold
8596,2011-12-29,winter,2011,Dec,22,0,4,yes,1,11.48,14.395,0.65,0.1343,7,48,55,1,Cold
8597,2011-12-29,winter,2011,Dec,23,0,4,yes,1,12.299999999999999,15.15,0.65,0.1642,1,44,45,1,Cold
8598,2011-12-30,winter,2011,Dec,0,0,5,yes,1,11.48,14.395,0.7,0.1343,4,26,30,1,Cold
8599,2011-12-30,winter,2011,Dec,1,0,5,yes,1,10.66,14.395,0.65,0.0896,9,11,20,1,Cold
8600,2011-12-30,winter,2011,Dec,2,0,5,yes,1,9.84,12.879999999999999,0.7,0.1045,2,10,12,1,Very Cold
8601,2011-12-30,winter,2011,Dec,3,0,5,yes,1,9.84,12.879999999999999,0.7,0.1045,0,6,6,1,Very Cold
8602,2011-12-30,winter,2011,Dec,4,0,5,yes,1,9.84,12.879999999999999,0.7,0.0896,0,2,2,1,Very Cold
8603,2011-12-30,winter,2011,Dec,5,0,5,yes,1,9.02,12.879999999999999,0.75,0.0896,0,10,10,1,Very Cold
8604,2011-12-30,winter,2011,Dec,6,0,5,yes,1,9.84,12.879999999999999,0.7,0.0896,1,31,32,1,Very Cold
8605,2011-12-30,winter,2011,Dec,7,0,5,yes,1,9.84,12.879999999999999,0.75,0.0896,3,92,95,1,Very Cold
8606,2011-12-30,winter,2011,Dec,8,0,5,yes,2,9.84,12.879999999999999,0.75,0.0896,12,193,205,2,Very Cold
8607,2011-12-30,winter,2011,Dec,9,0,5,yes,1,10.66,15.15,0.75,0.0,19,175,194,1,Cold
8608,2011-12-30,winter,2011,Dec,10,0,5,yes,1,12.299999999999999,14.395,0.65,0.2537,10,108,118,1,Cold
8609,2011-12-30,winter,2011,Dec,11,0,5,yes,1,13.120000000000001,15.909999999999998,0.66,0.194,45,126,171,1,Cold
8610,2011-12-30,winter,2011,Dec,12,0,5,yes,1,13.120000000000001,16.665,0.57,0.1343,38,159,197,1,Cold
8611,2011-12-30,winter,2011,Dec,13,0,5,yes,2,14.76,17.424999999999997,0.53,0.1343,53,154,207,2,Cold
8612,2011-12-30,winter,2011,Dec,14,0,5,yes,2,16.400000000000002,20.455000000000002,0.47,0.0896,67,178,245,2,Cold
8613,2011-12-30,winter,2011,Dec,15,0,5,yes,1,17.22,21.21,0.44,0.0,56,236,292,1,Cold
8614,2011-12-30,winter,2011,Dec,16,0,5,yes,1,17.22,21.21,0.47,0.194,36,247,283,1,Cold
8615,2011-12-30,winter,2011,Dec,17,0,5,yes,1,15.58,19.695,0.54,0.1642,54,188,242,1,Cold
8616,2011-12-30,winter,2011,Dec,18,0,5,yes,1,14.76,17.424999999999997,0.62,0.1343,19,163,182,1,Cold
8617,2011-12-30,winter,2011,Dec,19,0,5,yes,2,13.940000000000001,15.15,0.49,0.4179,16,96,112,2,Cold
8618,2011-12-30,winter,2011,Dec,20,0,5,yes,2,13.940000000000001,17.424999999999997,0.66,0.1045,16,75,91,2,Cold
8619,2011-12-30,winter,2011,Dec,21,0,5,yes,2,14.76,18.18,0.66,0.1045,11,84,95,2,Cold
8620,2011-12-30,winter,2011,Dec,22,0,5,yes,2,13.940000000000001,16.665,0.71,0.1642,7,78,85,2,Cold
8621,2011-12-30,winter,2011,Dec,23,0,5,yes,2,14.76,16.665,0.66,0.2537,13,60,73,2,Cold
8622,2011-12-31,winter,2011,Dec,0,0,6,no,2,15.58,19.695,0.62,0.3284,7,37,44,2,Cold
8623,2011-12-31,winter,2011,Dec,1,0,6,no,2,16.400000000000002,20.455000000000002,0.62,0.2836,4,31,35,2,Cold
8624,2011-12-31,winter,2011,Dec,2,0,6,no,2,16.400000000000002,20.455000000000002,0.62,0.2836,1,27,28,2,Cold
8625,2011-12-31,winter,2011,Dec,3,0,6,no,2,16.400000000000002,20.455000000000002,0.62,0.2836,1,17,18,2,Cold
8626,2011-12-31,winter,2011,Dec,4,0,6,no,1,15.58,19.695,0.71,0.2239,1,9,10,1,Cold
8627,2011-12-31,winter,2011,Dec,5,0,6,no,2,14.76,17.424999999999997,0.76,0.2239,1,0,1,2,Cold
8628,2011-12-31,winter,2011,Dec,6,0,6,no,2,16.400000000000002,20.455000000000002,0.71,0.0896,1,5,6,2,Cold
8629,2011-12-31,winter,2011,Dec,7,0,6,no,3,15.58,19.695,0.76,0.0,6,13,19,3,Cold
8630,2011-12-31,winter,2011,Dec,8,0,6,no,1,13.940000000000001,16.665,0.81,0.1343,7,42,49,1,Cold
8631,2011-12-31,winter,2011,Dec,9,0,6,no,1,15.58,19.695,0.76,0.0,18,72,90,1,Cold
8632,2011-12-31,winter,2011,Dec,10,0,6,no,1,16.400000000000002,20.455000000000002,0.76,0.1642,20,108,128,1,Cold
8633,2011-12-31,winter,2011,Dec,11,0,6,no,1,17.22,21.21,0.71,0.1642,65,152,217,1,Cold
8634,2011-12-31,winter,2011,Dec,12,0,6,no,1,21.32,25.0,0.39,0.2985,93,180,273,1,Moderate
8635,2011-12-31,winter,2011,Dec,13,0,6,no,1,20.5,24.240000000000002,0.42,0.4925,108,205,313,1,Moderate
8636,2011-12-31,winter,2011,Dec,14,0,6,no,1,18.86,22.725,0.51,0.3284,115,185,300,1,Cold
8637,2011-12-31,winter,2011,Dec,15,0,6,no,1,18.86,22.725,0.47,0.4925,89,164,253,1,Cold
8638,2011-12-31,winter,2011,Dec,16,0,6,no,1,18.04,21.97,0.51,0.3881,52,143,195,1,Cold
8639,2011-12-31,winter,2011,Dec,17,0,6,no,1,17.22,21.21,0.54,0.194,28,101,129,1,Cold
8640,2011-12-31,winter,2011,Dec,18,0,6,no,1,17.22,21.21,0.54,0.1343,13,80,93,1,Cold
8641,2011-12-31,winter,2011,Dec,19,0,6,no,1,17.22,21.21,0.54,0.2239,19,73,92,1,Cold
8642,2011-12-31,winter,2011,Dec,20,0,6,no,1,17.22,21.21,0.54,0.2239,8,63,71,1,Cold
8643,2011-12-31,winter,2011,Dec,21,0,6,no,1,16.400000000000002,20.455000000000002,0.58,0.194,2,50,52,1,Cold
8644,2011-12-31,winter,2011,Dec,22,0,6,no,1,15.58,19.695,0.62,0.1343,2,36,38,1,Cold
8645,2011-12-31,winter,2011,Dec,23,0,6,no,1,14.76,18.94,0.66,0.0,4,27,31,1,Cold
8646,2012-01-01,winter,2012,Jan,0,0,0,no,1,14.76,18.94,0.66,0.0,5,43,48,1,Cold
8647,2012-01-01,winter,2012,Jan,1,0,0,no,1,14.76,17.424999999999997,0.66,0.1343,15,78,93,1,Cold
8648,2012-01-01,winter,2012,Jan,2,0,0,no,1,13.120000000000001,17.424999999999997,0.76,0.0,16,59,75,1,Cold
8649,2012-01-01,winter,2012,Jan,3,0,0,no,1,12.299999999999999,16.665,0.81,0.0,11,41,52,1,Cold
8650,2012-01-01,winter,2012,Jan,4,0,0,no,1,11.48,15.15,0.81,0.0896,0,8,8,1,Cold
8651,2012-01-01,winter,2012,Jan,5,0,0,no,1,11.48,14.395,0.81,0.1045,0,5,5,1,Cold
8652,2012-01-01,winter,2012,Jan,6,0,0,no,1,10.66,13.635,0.93,0.1343,1,1,2,1,Cold
8653,2012-01-01,winter,2012,Jan,7,0,0,no,1,10.66,12.879999999999999,0.93,0.1642,1,6,7,1,Cold
8654,2012-01-01,winter,2012,Jan,8,0,0,no,1,10.66,13.635,0.87,0.1045,4,10,14,1,Cold
8655,2012-01-01,winter,2012,Jan,9,0,0,no,1,10.66,13.635,0.93,0.1045,13,27,40,1,Cold
8656,2012-01-01,winter,2012,Jan,10,0,0,no,1,12.299999999999999,15.909999999999998,0.81,0.1045,18,52,70,1,Cold
8657,2012-01-01,winter,2012,Jan,11,0,0,no,1,13.940000000000001,16.665,0.76,0.1343,40,98,138,1,Cold
8658,2012-01-01,winter,2012,Jan,12,0,0,no,1,16.400000000000002,20.455000000000002,0.62,0.2836,58,143,201,1,Cold
8659,2012-01-01,winter,2012,Jan,13,0,0,no,1,17.22,21.21,0.58,0.2836,82,141,223,1,Cold
8660,2012-01-01,winter,2012,Jan,14,0,0,no,1,18.04,21.97,0.54,0.2985,120,147,267,1,Cold
8661,2012-01-01,winter,2012,Jan,15,0,0,no,1,18.86,22.725,0.51,0.2985,101,164,265,1,Cold
8662,2012-01-01,winter,2012,Jan,16,0,0,no,2,18.04,21.97,0.54,0.2985,68,147,215,2,Cold
8663,2012-01-01,winter,2012,Jan,17,0,0,no,2,19.68,23.485,0.48,0.1642,36,75,111,2,Cold
8664,2012-01-01,winter,2012,Jan,18,0,0,no,3,18.86,22.725,0.59,0.2537,25,81,106,3,Cold
8665,2012-01-01,winter,2012,Jan,19,0,0,no,3,17.22,21.21,0.67,0.3881,20,85,105,3,Cold
8666,2012-01-01,winter,2012,Jan,20,0,0,no,2,18.04,21.97,0.62,0.2985,25,58,83,2,Cold
8667,2012-01-01,winter,2012,Jan,21,0,0,no,2,18.04,21.97,0.67,0.2537,10,61,71,2,Cold
8668,2012-01-01,winter,2012,Jan,22,0,0,no,1,18.86,22.725,0.55,0.4179,13,53,66,1,Cold
8669,2012-01-01,winter,2012,Jan,23,0,0,no,1,18.04,21.97,0.51,0.2985,4,25,29,1,Cold
8670,2012-01-02,winter,2012,Jan,0,1,1,no,1,16.400000000000002,20.455000000000002,0.4,0.4627,8,31,39,1,Cold
8671,2012-01-02,winter,2012,Jan,1,1,1,no,1,14.76,16.665,0.43,0.4179,1,11,12,1,Cold
8672,2012-01-02,winter,2012,Jan,2,1,1,no,1,14.76,15.909999999999998,0.34,0.4478,1,6,7,1,Cold
8673,2012-01-02,winter,2012,Jan,4,1,1,no,1,11.48,12.879999999999999,0.45,0.3284,0,4,4,1,Cold
8674,2012-01-02,winter,2012,Jan,5,1,1,no,1,11.48,12.879999999999999,0.45,0.3284,1,3,4,1,Cold
8675,2012-01-02,winter,2012,Jan,6,1,1,no,1,10.66,11.365,0.41,0.3881,0,14,14,1,Cold
8676,2012-01-02,winter,2012,Jan,7,1,1,no,1,9.84,10.605,0.32,0.3881,0,16,16,1,Very Cold
8677,2012-01-02,winter,2012,Jan,8,1,1,no,1,9.84,11.365,0.35,0.2537,2,51,53,1,Very Cold
8678,2012-01-02,winter,2012,Jan,9,1,1,no,1,9.84,12.879999999999999,0.35,0.0,15,53,68,1,Very Cold
8679,2012-01-02,winter,2012,Jan,10,1,1,no,1,10.66,12.120000000000001,0.35,0.2836,20,89,109,1,Cold
8680,2012-01-02,winter,2012,Jan,11,1,1,no,1,10.66,10.605,0.35,0.4925,33,142,175,1,Cold
8681,2012-01-02,winter,2012,Jan,12,1,1,no,1,11.48,13.635,0.36,0.2537,41,161,202,1,Cold
8682,2012-01-02,winter,2012,Jan,13,1,1,no,1,12.299999999999999,13.635,0.36,0.2985,26,150,176,1,Cold
8683,2012-01-02,winter,2012,Jan,14,1,1,no,1,12.299999999999999,13.635,0.36,0.4179,10,141,151,1,Cold
8684,2012-01-02,winter,2012,Jan,15,1,1,no,1,11.48,12.120000000000001,0.38,0.4478,29,139,168,1,Cold
8685,2012-01-02,winter,2012,Jan,16,1,1,no,1,10.66,11.365,0.35,0.4179,10,144,154,1,Cold
8686,2012-01-02,winter,2012,Jan,17,1,1,no,1,10.66,11.365,0.35,0.3881,17,136,153,1,Cold
8687,2012-01-02,winter,2012,Jan,18,1,1,no,1,10.66,12.120000000000001,0.33,0.2537,13,113,126,1,Cold
8688,2012-01-02,winter,2012,Jan,19,1,1,no,1,9.84,11.365,0.38,0.2239,4,89,93,1,Very Cold
8689,2012-01-02,winter,2012,Jan,20,1,1,no,1,9.84,11.365,0.41,0.2239,5,83,88,1,Very Cold
8690,2012-01-02,winter,2012,Jan,21,1,1,no,2,9.84,10.605,0.41,0.3284,3,63,66,2,Very Cold
8691,2012-01-02,winter,2012,Jan,22,1,1,no,2,9.02,10.605,0.44,0.2836,3,36,39,2,Very Cold
8692,2012-01-02,winter,2012,Jan,23,1,1,no,1,9.02,10.605,0.44,0.2537,2,32,34,1,Very Cold
8693,2012-01-03,winter,2012,Jan,0,0,2,yes,1,8.200000000000001,9.85,0.51,0.2537,0,13,13,1,Very Cold
8694,2012-01-03,winter,2012,Jan,1,0,2,yes,1,7.38,9.09,0.55,0.2239,1,5,6,1,Very Cold
8695,2012-01-03,winter,2012,Jan,2,0,2,yes,1,7.38,8.334999999999999,0.51,0.2537,0,3,3,1,Very Cold
8696,2012-01-03,winter,2012,Jan,3,0,2,yes,1,6.5600000000000005,6.819999999999999,0.55,0.2836,0,2,2,1,Very Cold
8697,2012-01-03,winter,2012,Jan,4,0,2,yes,1,6.5600000000000005,7.575,0.55,0.2537,0,5,5,1,Very Cold
8698,2012-01-03,winter,2012,Jan,5,0,2,yes,1,5.74,6.819999999999999,0.54,0.194,0,12,12,1,Very Cold
8699,2012-01-03,winter,2012,Jan,6,0,2,yes,1,5.74,6.0600000000000005,0.59,0.2836,4,81,85,1,Very Cold
